43,26,4
180,181,4
87,72,2
151,14,4
173,116,4
189,121,4
146,186,4
13,171,4
52,33,4
113,4,2
5,7,4
158,77,4
81,92,4
44,153,4
64,160,4
9,152,4
122,50,4
30,12,4
185,42,4
22,59,4
178,83,2
108,56,4
82,139,2
39,179,2
120,194,4
20,107,4
67,41,4
146,85,4
48,0,4
186,196,4
71,134,4
29,17,2
139,146,4
155,31,4
38,98,4
122,152,4
98,182,4
47,67,4
92,36,2
37,21,4
103,152,4
129,102,4
166,27,4
60,93,4
96,101,4
157,7,4
87,27,4
167,130,4
83,191,4
64,73,4
171,113,4
153,182,2
9,4,2
35,154,2
185,184,4
17,183,4
56,76,4
79,156,2
144,103,4
63,155,4
142,86,4
149,203,2
31,174,4
0,83,4
208,124,2
53,110,4
129,111,4
85,45,2
137,104,4
137,17,2
97,190,4
118,50,4
77,118,4
0,102,4
115,72,4
130,136,4
122,98,4
100,148,4
93,186,4
209,94,2
46,8,4
21,171,4
11,92,2
172,23,4
79,122,2
28,181,4
118,24,4
45,24,2
29,168,2
122,144,4
44,183,2
25,2,2
39,132,4
132,178,4
182,133,4
205,9,4
163,4,4
28,42,4
56,73,2
25,17,2
10,136,2
125,142,4
60,169,4
190,72,4
184,112,4
155,24,4
162,88,4
27,51,4
26,120,4
105,103,2
176,7,4
34,62,4
126,176,4
136,42,4
7,74,4
121,6,4
0,76,4
89,70,4
99,84,4
154,154,4
207,33,4
50,15,2
120,47,4
9,50,4
50,83,4
97,139,4
181,117,2
23,83,2
38,139,4
173,174,4
185,202,2
187,0,4
167,68,4
208,54,4
122,22,4
168,201,4
183,98,4
178,131,2
206,179,2
94,128,4
36,55,2
4,101,4
61,33,4
173,114,4
89,201,2
64,62,4
111,98,4
96,52,4
108,150,2
81,16,4
47,60,4
165,47,4
63,70,4
22,144,4
32,85,4
43,19,4
7,162,4
130,162,4
9,27,4
135,39,4
15,148,4
90,141,2
193,73,4
154,143,4
150,149,2
95,33,4
176,160,4
168,152,4
204,198,4
41,52,4
91,189,4
134,63,4
193,194,4
27,186,4
156,71,4
133,62,2
7,111,4
92,130,4
114,55,4
193,25,4
94,48,4
40,160,4
55,112,4
115,96,2
26,87,2
123,22,2
75,200,4
109,0,4
4,206,2
96,174,4
202,194,4
71,139,4
118,191,4
139,61,2
151,179,2
61,45,4
154,68,4
198,168,4
136,6,4
107,77,4
200,167,4
138,73,4
111,10,4
9,141,4
13,180,2
178,158,2
92,184,4
74,206,4
149,172,4
200,68,4
41,163,4
158,102,4
154,197,4
51,35,2
144,124,4
163,22,4
148,28,4
128,128,4
194,114,4
27,180,4
147,37,4
189,111,4
193,166,2
148,97,2
208,63,4
173,119,4
190,205,2
71,202,4
44,109,4
6,143,2
150,101,4
48,16,2
112,65,2
22,80,4
38,197,2
206,74,4
17,137,2
78,189,2
45,183,4
28,205,2
129,115,4
15,33,2
109,165,4
192,109,4
112,185,4
61,193,4
77,54,2
105,54,2
136,41,2
133,110,4
119,202,4
2,9,4
59,81,4
167,33,2
141,160,4
183,124,4
136,187,2
50,29,4
16,24,4
208,78,2
205,80,2
67,112,4
148,205,4
136,193,4
142,177,2
133,122,4
136,106,4
71,104,4
53,124,4
102,52,4
173,85,4
53,56,4
187,134,4
63,177,4
15,172,2
125,169,4
91,98,4
185,60,4
40,175,4
154,167,4
6,206,4
105,45,4
100,20,4
189,164,4
71,186,2
147,149,4
67,115,4
7,138,2
35,81,4
38,178,2
201,205,4
192,99,4
126,68,4
139,99,4
42,51,4
72,70,4
140,96,4
103,150,4
4,74,4
137,181,4
188,21,4
136,69,4
58,159,4
12,43,4
20,85,4
205,164,2
11,84,4
101,2,4
170,15,2
32,66,4
12,7,2
149,6,4
160,69,4
189,88,2
76,81,4
41,63,2
116,205,4
54,176,4
54,3,4
172,24,4
68,77,2
129,185,2
198,48,4
60,158,2
85,62,4
109,173,4
205,144,4
40,16,2
162,90,4
19,140,4
156,190,4
170,174,2
3,46,4
125,179,4
182,63,4
126,19,4
193,5,4
76,202,4
55,66,4
12,44,2
50,57,4
34,187,4
136,152,4
117,119,4
174,61,4
81,73,4
114,21,4
44,203,4
101,74,4
91,202,4
50,17,4
180,91,4
152,62,4
0,79,4
157,134,4
186,85,4
141,5,2
202,79,4
41,34,4
118,50,4
154,172,4
51,99,4
198,174,4
92,205,2
27,194,4
150,209,4
148,76,4
72,34,4
179,68,4
44,88,4
32,167,4
109,95,4
104,62,4
129,119,4
143,115,4
123,85,4
201,2,4
145,162,4
167,99,2
47,192,4
160,65,4
21,19,2
194,191,4
21,110,4
148,35,2
36,130,2
156,153,2
144,147,4
195,204,2
101,85,4
5,95,4
90,59,4
125,24,4
176,143,4
90,201,4
61,10,4
96,68,4
8,162,4
134,171,4
103,149,4
12,5,4
74,153,4
152,37,4
204,209,2
38,60,4
74,8,2
56,197,4
82,33,4
51,6,4
157,173,2
69,76,4
73,194,4
170,132,4
90,43,4
93,148,2
177,32,4
54,29,4
83,113,4
191,148,4
161,87,4
102,106,2
11,152,4
75,160,4
3,203,4
20,91,4
71,94,4
76,68,2
187,145,4
60,38,4
57,21,4
48,133,4
28,179,4
110,95,4
206,115,2
193,84,2
53,89,2
98,103,4
21,153,4
163,194,2
89,112,4
118,52,4
131,146,4
141,9,4
174,52,2
76,146,2
208,84,4
203,146,4
8,11,4
23,97,4
133,94,2
123,19,4
180,1,2
34,52,4
84,100,2
14,148,4
202,173,2
119,82,4
108,120,4
41,151,4
128,184,4
183,185,2
167,181,2
48,169,4
198,105,2
82,14,2
141,126,2
184,116,4
63,106,4
207,191,4
205,18,4
106,142,4
16,35,4
192,65,4
14,80,4
186,192,4
195,113,4
135,179,4
62,185,2
157,51,4
70,149,2
122,199,2
20,131,4
110,155,4
37,57,4
147,47,4
67,177,4
142,126,2
120,161,4
98,58,4
111,199,4
102,168,4
91,63,4
121,29,4
54,139,2
94,40,4
205,75,4
191,126,4
96,172,2
33,200,4
64,178,4
127,201,2
109,170,4
198,85,4
8,165,4
73,154,2
151,54,4
178,122,4
25,127,2
92,200,4
130,30,4
154,34,4
133,98,4
198,175,4
127,168,4
189,151,4
204,15,2
85,93,2
139,176,4
95,87,2
203,190,2
84,201,4
109,106,4
98,14,4
118,18,2
6,110,4
166,124,2
191,87,2
125,105,4
135,147,2
199,116,4
182,47,4
173,60,2
147,157,2
63,9,2
174,202,4
184,46,4
84,154,2
101,115,4
191,71,2
68,46,4
185,134,4
19,120,4
168,102,4
185,42,4
156,92,4
95,163,2
34,183,4
180,31,2
55,31,4
114,157,2
46,59,4
24,37,4
123,72,4
40,131,4
44,104,2
39,107,4
188,23,4
143,42,4
2,88,4
206,73,4
107,173,4
144,171,4
163,165,2
97,126,4
6,78,4
192,57,4
191,81,4
105,67,4
97,157,4
15,19,4
137,82,4
24,138,4
155,193,4
158,178,4
164,107,4
64,89,4
119,184,2
43,163,2
118,71,2
70,125,4
29,37,2
102,0,4
115,134,4
108,136,4
91,25,4
17,77,4
141,135,4
184,109,4
159,102,4
7,47,4
193,194,4
132,192,4
97,176,4
114,22,4
106,153,4
154,0,4
28,74,2
28,120,4
38,200,2
20,85,4
204,27,4
179,200,4
153,110,4
67,69,4
25,3,2
78,135,4
190,181,4
66,9,4
140,179,4
115,79,4
209,11,2
99,93,4
136,94,4
143,45,4
182,12,4
208,25,2
32,102,4
104,92,4
17,208,4
186,114,2
81,6,2
152,169,2
22,26,4
110,26,4
36,197,4
58,51,4
195,22,4
82,14,4
132,104,4
201,108,4
134,111,4
14,208,4
81,8,2
97,165,4
163,193,4
167,94,2
89,206,4
124,81,4
49,69,4
197,144,4
8,10,2
162,198,4
96,81,4
128,115,4
14,4,4
132,98,4
85,61,4
24,92,4
192,151,4
173,25,4
205,63,4
106,178,2
138,58,2
77,34,4
77,5,4
65,91,4
115,60,2
103,71,4
110,183,4
63,12,4
39,47,4
21,87,4
8,110,4
62,73,4
185,147,2
145,72,4
173,118,4
22,22,4
47,83,4
97,84,4
19,172,2
41,0,2
190,50,4
58,120,2
104,15,2
195,71,4
128,201,2
197,173,4
160,97,4
7,53,2
206,129,2
138,175,4
33,8,4
35,93,2
190,85,2
128,50,4
194,88,4
93,49,4
111,209,4
34,74,4
3,189,4
162,107,4
178,125,2
69,150,4
61,110,2
97,79,4
40,35,4
78,52,4
62,160,2
105,111,4
119,182,4
10,75,4
97,75,4
142,189,2
192,157,4
38,20,4
156,133,4
148,60,4
128,53,4
202,5,4
137,39,4
58,4,4
123,139,2
168,106,4
187,135,2
112,177,4
156,167,4
23,145,4
26,0,4
39,107,2
125,197,4
50,115,4
81,28,4
48,71,4
38,41,4
26,70,2
83,88,2
179,141,4
123,64,4
54,124,4
133,13,4
168,102,2
109,190,4
79,71,4
115,169,4
27,115,4
28,45,4
62,120,4
170,85,2
107,156,2
34,205,4
11,174,4
209,169,4
58,41,4
208,163,4
171,128,4
90,28,4
76,146,4
14,50,4
70,208,4
179,37,2
16,200,4
155,62,4
205,48,2
51,125,4
60,86,2
20,62,4
60,108,2
140,124,2
55,64,4
84,72,4
158,164,4
207,47,4
158,117,4
163,60,4
139,78,2
169,166,2
199,124,4
137,140,2
49,129,4
111,200,4
1,10,2
97,86,4
116,126,4
81,40,4
74,52,4
0,148,4
184,202,4
98,68,4
191,42,4
109,39,4
120,21,2
9,77,4
38,58,2
27,123,4
80,89,2
40,147,4
95,150,4
53,97,2
123,22,4
39,78,4
201,71,4
143,149,4
49,93,2
151,141,2
4,123,4
169,167,4
66,94,4
16,156,2
99,200,4
9,133,4
17,50,4
37,186,4
199,39,4
117,158,4
140,101,2
0,39,4
60,179,2
139,180,4
187,46,2
87,92,2
14,3,4
46,178,4
29,19,4
161,13,4
38,68,4
62,29,4
50,156,4
74,44,2
123,193,4
3,106,4
148,129,2
55,94,4
184,23,4
135,75,4
119,164,4
16,39,4
107,48,4
19,123,4
117,205,4
33,124,4
9,208,4
9,104,2
102,45,4
40,27,4
53,120,4
29,89,4
169,82,4
118,54,4
167,63,2
39,191,2
32,203,2
96,97,4
148,62,2
202,30,4
202,42,4
190,205,4
131,170,4
89,73,2
51,171,4
129,202,4
140,149,4
69,121,4
60,175,4
127,129,4
44,142,4
23,17,2
61,67,4
82,129,4
17,11,4
45,34,4
197,102,4
19,167,4
114,172,4
131,63,4
134,58,4
206,8,2
97,201,2
141,205,4
12,108,4
23,6,4
157,88,4
3,62,4
176,29,4
138,198,4
46,13,4
192,69,2
193,60,4
22,178,4
136,37,2
111,179,4
205,127,4
160,209,4
153,125,2
183,89,4
160,178,4
32,106,4
189,107,4
118,45,4
97,136,4
82,209,4
12,177,4
130,150,4
145,185,4
23,125,4
130,92,4
191,201,4
129,118,4
26,125,4
128,17,4
196,82,2
105,20,2
3,100,4
93,60,4
128,108,4
203,170,4
37,10,2
44,156,4
99,204,2
94,69,4
85,104,4
69,8,4
41,131,4
19,168,2
157,72,4
90,110,4
164,65,2
141,77,4
95,56,4
26,95,4
175,161,4
78,51,2
62,62,4
173,128,2
105,33,4
114,38,4
175,183,4
122,153,4
151,87,4
205,121,4
121,114,4
165,139,2
23,22,4
159,21,2
23,35,2
197,206,4
31,95,4
171,91,4
9,60,2
132,3,4
30,53,4
205,134,4
131,105,4
117,160,4
163,47,4
1,89,2
156,108,4
124,126,4
194,198,4
208,131,4
52,5,4
88,63,4
31,209,2
114,106,4
157,104,4
1,44,4
5,34,4
101,130,2
96,195,2
67,130,4
64,126,4
82,175,4
54,126,2
98,145,4
25,182,2
78,148,4
64,202,4
68,89,4
123,202,4
20,138,4
107,31,4
39,153,4
106,130,2
101,75,4
186,68,4
185,9,2
27,116,4
98,14,4
0,0,4
6,118,4
11,185,4
61,10,4
199,59,4
154,186,4
150,63,4
5,60,4
115,23,4
57,96,4
109,162,2
35,115,4
111,130,4
65,129,2
176,8,2
108,175,4
174,79,4
32,62,4
161,124,4
10,7,2
60,114,4
111,80,4
36,104,4
149,146,2
17,123,4
6,50,2
54,98,4
138,77,2
118,138,2
71,0,4
187,81,2
173,137,4
146,141,4
202,30,2
64,160,2
171,14,4
46,2,2
164,76,4
195,58,2
22,9,4
60,4,4
98,17,4
25,194,4
151,172,4
72,132,4
200,134,4
99,129,4
73,92,4
174,199,4
79,156,4
144,129,4
142,48,2
114,30,2
28,209,4
53,104,4
148,148,2
140,175,4
48,90,4
56,66,4
10,181,4
14,145,4
98,143,2
186,107,2
206,73,4
160,209,4
152,173,4
38,119,4
81,64,2
17,50,4
144,190,4
139,78,2
172,2,2
144,164,2
117,121,2
14,34,4
111,157,4
40,119,4
192,163,4
149,161,4
181,70,4
182,68,4
130,14,2
193,20,4
71,32,4
93,134,4
209,51,4
168,40,4
72,40,4
166,48,4
57,177,4
8,54,2
179,181,4
118,15,4
4,64,4
109,177,4
8,45,4
76,154,4
149,152,4
78,33,4
184,38,4
61,23,4
95,70,4
142,140,4
87,154,4
190,46,2
38,121,4
135,33,4
23,175,4
113,44,4
104,113,4
197,7,4
120,52,4
101,168,4
95,86,4
204,120,2
168,84,4
112,89,4
90,136,4
11,151,4
115,58,2
129,81,4
0,154,4
187,129,4
94,16,4
86,126,4
110,189,4
123,181,4
87,14,4
13,35,4
149,194,2
28,68,4
77,31,4
37,156,4
91,79,2
170,1,4
73,82,4
198,117,4
125,171,4
24,180,4
70,147,2
18,54,4
4,43,4
115,106,2
112,20,4
152,19,4
87,166,2
186,105,4
103,27,4
19,95,4
110,193,4
46,160,4
131,110,4
21,86,4
54,188,4
8,151,4
150,193,4
161,149,4
62,59,4
186,7,4
122,40,2
207,107,2
112,156,4
203,130,4
75,61,4
182,13,4
91,128,4
156,88,4
163,159,2
17,122,4
202,118,4
164,150,4
20,136,2
179,113,4
181,113,4
110,190,2
6,28,4
201,149,4
112,114,4
113,117,2
159,74,4
40,173,4
172,177,2
196,36,4
114,176,4
141,112,2
19,9,4
142,116,4
178,104,4
16,131,4
3,55,2
170,25,4
125,191,4
162,14,4
67,113,2
24,101,4
110,27,4
109,203,4
114,75,4
133,190,4
140,88,4
203,94,4
76,23,2
188,34,2
39,130,4
157,25,4
174,101,4
32,161,4
151,61,4
207,35,2
70,125,2
160,28,2
60,32,4
39,133,4
175,65,4
121,207,4
54,46,4
157,18,4
96,115,4
73,179,4
72,62,4
122,175,4
54,21,2
81,123,4
196,98,4
162,57,2
143,209,2
80,108,4
75,140,4
30,171,2
183,75,4
90,198,4
130,203,4
34,105,2
153,171,4
190,14,2
146,7,4
83,93,2
134,165,2
163,121,4
86,153,4
101,48,4
52,36,2
173,205,4
196,147,4
48,193,4
73,209,2
203,167,4
107,181,2
147,134,4
78,179,2
84,87,4
137,36,4
153,45,4
2,49,4
21,83,2
72,12,4
181,159,4
4,145,2
145,144,4
15,178,4
200,123,4
183,7,2
137,42,2
5,14,2
152,175,2
201,2,4
141,70,4
53,135,4
205,87,4
183,204,4
146,190,2
99,0,2
182,101,4
197,25,4
57,179,2
19,158,4
195,9,4
44,80,4
100,80,2
83,36,4
27,151,2
32,34,4
162,68,4
190,185,4
73,146,4
139,79,4
130,198,4
8,123,4
186,153,4
160,91,4
36,66,2
56,59,4
60,171,4
139,1,2
208,21,4
35,11,2
38,152,4
157,35,4
192,167,2
35,104,2
149,78,2
202,152,4
36,127,4
189,6,4
118,71,2
184,19,4
204,11,4
138,197,2
180,111,4
79,165,4
55,50,4
24,50,4
113,202,4
92,52,4
57,26,4
18,189,4
204,183,2
128,43,4
4,35,4
16,131,4
168,175,4
137,73,4
121,50,2
124,72,4
141,68,4
200,6,2
127,66,2
20,154,4
155,103,2
46,87,4
23,120,4
169,131,2
191,64,4
205,203,4
179,87,4
127,169,4
18,121,4
152,56,4
45,39,4
47,68,2
143,164,2
49,143,4
157,194,4
177,92,4
69,127,4
101,172,4
90,32,4
4,16,4
39,113,4
76,201,4
170,156,4
142,21,4
170,2,4
78,88,4
39,54,4
187,160,4
182,28,2
205,14,4
144,19,4
181,138,4
190,120,4
0,90,2
37,92,2
188,70,4
209,177,4
189,71,4
96,166,4
4,2,4
104,139,4
155,67,4
74,5,4
58,59,2
191,183,2
87,39,2
95,144,4
107,206,2
162,29,2
80,169,4
19,1,4
129,57,4
125,206,4
135,90,4
97,154,4
201,100,4
22,48,4
71,22,2
34,77,4
179,201,4
151,106,2
54,70,2
155,66,4
43,108,4
145,115,2
108,26,4
180,12,2
46,132,4
124,0,4
78,122,4
102,22,4
175,65,4
204,20,4
24,75,4
116,174,4
35,53,4
88,208,4
63,68,2
51,32,2
118,57,4
127,61,4
171,98,4
110,116,4
9,124,4
146,118,4
132,100,4
153,92,4
84,34,4
152,132,4
49,85,4
209,72,2
49,90,4
142,140,4
50,175,2
93,6,4
12,93,4
76,138,4
157,170,2
104,60,4
104,46,4
176,115,4
87,67,2
63,70,2
140,65,2
140,171,2
73,86,2
12,38,2
187,149,4
153,40,4
60,0,4
112,54,4
116,44,4
133,202,4
154,168,4
155,76,2
182,3,4
22,46,4
52,28,4
76,209,2
131,33,4
26,71,4
14,142,4
11,1,4
30,155,2
9,90,4
144,160,4
43,208,2
130,175,2
87,190,4
14,155,4
104,161,2
128,179,4
73,102,4
116,103,4
166,162,4
83,151,4
81,191,4
208,160,4
116,45,4
143,140,4
186,6,4
159,66,4
110,39,4
37,76,4
101,186,4
100,43,2
102,126,4
22,0,2
7,201,4
13,57,4
127,160,4
165,30,4
191,104,2
158,99,2
117,126,4
18,14,4
96,46,4
204,200,4
88,190,2
186,191,4
180,166,2
16,69,4
16,135,2
198,7,4
1,71,4
54,138,4
27,18,4
113,188,2
82,100,4
110,14,4
146,123,4
135,24,2
106,204,4
178,3,4
97,201,4
35,33,4
147,189,4
52,56,4
199,55,2
106,145,4
56,126,4
41,196,4
73,190,4
113,86,4
3,125,4
94,168,2
102,110,4
26,194,4
76,56,4
125,125,4
72,64,4
113,64,4
122,51,4
100,199,4
81,11,2
146,70,4
8,19,4
203,207,4
57,33,2
193,87,4
132,84,2
35,157,4
87,208,2
125,88,4
137,24,4
43,140,4
23,163,4
53,150,4
69,19,2
182,182,4
174,104,4
14,88,4
75,120,4
21,13,2
88,19,2
39,103,2
33,190,4
201,113,4
163,137,4
33,19,4
55,52,2
117,121,2
158,51,2
103,165,4
149,112,4
57,16,4
96,19,4
79,66,4
18,74,2
67,177,4
104,209,2
83,120,2
25,131,2
185,179,2
186,206,4
110,125,4
78,69,2
134,99,4
133,87,4
130,188,4
170,96,4
42,70,4
184,17,2
53,40,2
129,92,4
44,180,4
107,136,4
64,187,4
39,196,4
146,35,2
165,100,4
107,131,4
162,8,2
77,126,4
59,49,4
197,37,4
207,36,4
54,65,4
74,155,4
172,74,4
175,70,4
153,3,4
34,165,4
141,138,4
49,25,4
133,78,4
95,88,4
35,171,4
141,100,4
137,151,4
107,140,4
189,98,2
67,193,4
112,40,4
206,160,4
162,205,4
197,73,4
150,91,4
71,173,4
32,200,4
207,20,4
34,56,2
105,104,4
23,32,4
141,119,2
32,84,4
126,30,4
130,206,4
12,156,4
74,36,4
128,17,4
170,133,4
89,182,4
156,91,4
86,4,4
178,78,4
124,97,4
98,146,4
145,38,4
104,86,4
198,68,4
198,185,4
101,111,2
5,106,4
195,13,4
175,1,4
87,56,4
196,2,4
204,199,4
80,174,4
35,111,4
14,6,4
118,49,4
147,69,4
88,105,4
40,88,4
101,31,4
113,98,2
152,65,4
169,160,4
20,158,4
128,121,2
150,110,4
48,195,4
105,203,4
21,167,4
61,109,2
69,203,4
1,53,4
128,204,2
133,45,4
4,194,2
169,88,2
55,144,4
117,178,4
78,207,4
200,120,4
170,78,4
163,90,2
145,55,4
162,145,4
26,190,2
145,29,4
25,140,2
191,22,4
170,207,4
93,207,4
52,202,4
130,166,4
26,188,4
27,133,4
109,60,2
69,130,4
142,107,2
77,95,4
9,92,4
163,108,4
201,189,4
147,164,2
173,120,4
72,137,4
36,177,2
82,100,4
65,6,2
120,46,2
35,111,4
108,32,4
1,7,4
177,123,4
207,114,4
45,193,4
104,11,4
53,27,4
141,183,4
125,48,2
174,50,4
114,141,4
196,135,4
55,188,4
130,49,4
62,145,4
93,88,2
6,71,4
38,105,4
146,202,4
69,82,2
135,187,4
158,159,2
191,107,2
138,207,4
14,108,2
75,120,4
7,9,4
62,192,4
121,52,2
92,65,4
13,55,4
42,38,4
87,141,4
21,167,4
66,41,2
71,83,4
184,172,2
182,23,4
129,149,4
142,144,4
21,36,2
190,138,4
101,184,2
51,18,4
8,19,4
132,152,2
125,139,2
57,61,4
121,47,2
9,123,4
130,119,2
141,101,2
186,190,4
23,98,2
82,50,4
50,5,4
168,132,4
38,113,4
74,63,4
88,42,4
97,73,4
68,195,4
151,146,4
183,35,4
47,51,2
148,141,4
203,0,4
53,203,4
127,189,4
206,8,4
41,34,4
51,152,4
65,172,4
34,31,2
118,150,2
138,31,4
44,11,4
85,150,4
134,70,2
9,18,4
35,36,4
133,51,4
103,66,2
192,116,4
123,147,4
170,180,4
172,17,4
142,2,2
164,141,4
173,129,4
48,107,2
31,111,4
97,179,4
101,117,4
69,70,4
127,144,2
83,73,4
12,76,4
169,166,2
50,161,4
25,35,4
44,184,2
189,182,2
86,94,4
204,84,4
80,180,2
178,78,2
126,16,2
88,60,4
32,71,4
19,141,4
155,68,4
8,6,4
159,138,4
52,110,4
69,24,2
120,19,2
138,82,2
91,166,4
32,180,4
30,128,4
188,205,4
135,142,2
193,23,4
45,123,4
64,41,4
35,16,4
66,103,4
155,149,4
19,72,4
106,72,4
151,69,4
111,175,4
94,187,4
11,127,2
145,173,4
162,142,2
103,121,4
30,192,4
63,150,2
153,121,4
164,26,2
57,44,4
208,29,4
125,106,4
122,51,4
108,124,2
128,36,4
208,162,4
175,205,4
76,139,4
131,124,4
69,184,4
130,13,4
95,172,4
85,75,4
179,47,4
84,5,4
178,29,2
137,17,4
145,49,2
187,208,4
135,151,4
137,109,4
163,30,4
10,6,4
11,64,4
200,76,2
168,48,4
152,185,2
19,59,4
13,133,2
163,53,4
89,157,4
108,21,4
55,0,2
160,15,2
9,48,4
141,29,2
168,19,4
180,45,4
80,112,2
184,10,4
200,33,4
187,2,4
63,4,2
98,184,4
76,100,2
77,86,4
56,165,4
69,180,2
180,188,2
1,50,4
52,122,4
194,163,4
22,27,4
52,181,2
3,160,2
18,91,4
95,198,4
11,203,4
53,32,4
119,64,2
178,90,2
47,98,4
195,145,4
168,115,4
6,0,4
45,190,4
130,64,4
107,46,4
81,179,4
34,166,4
111,156,4
91,183,4
26,148,4
155,122,4
201,183,2
77,178,4
24,89,4
125,0,2
18,54,4
11,88,2
104,83,4
42,6,4
81,124,4
188,72,4
193,35,4
196,10,4
209,152,2
57,22,4
199,43,4
69,156,4
30,103,4
4,23,4
117,75,4
136,0,4
187,79,4
82,143,4
137,152,4
47,21,2
94,79,4
167,131,4
88,59,4
190,41,2
209,71,2
100,5,2
180,32,4
8,103,4
181,87,4
27,12,2
178,123,4
20,81,2
24,43,4
42,138,4
59,124,2
141,124,2
169,14,2
170,135,4
188,26,2
156,129,2
53,62,2
75,179,4
148,152,4
190,92,4
60,119,4
159,137,4
85,52,4
37,24,4
190,145,2
66,93,4
132,204,4
60,84,4
89,207,2
53,163,4
174,77,4
2,190,4
164,28,4
27,141,4
140,149,4
10,75,2
90,53,4
15,114,4
131,51,4
192,125,2
31,202,4
68,87,2
206,118,2
65,189,4
14,123,4
129,0,2
86,105,4
189,141,4
44,188,4
137,169,4
13,31,4
201,187,4
124,96,4
144,165,4
20,54,2
48,103,4
169,59,2
204,196,2
74,58,2
164,196,2
106,208,4
122,65,4
107,119,4
85,146,2
147,172,4
79,157,2
133,168,2
135,177,4
68,108,4
191,8,4
119,86,4
172,176,4
34,120,4
20,21,4
135,119,2
168,112,2
21,88,2
143,156,4
81,160,4
25,34,4
41,60,4
169,52,4
9,83,4
204,184,2
17,171,2
76,72,4
16,196,4
24,191,2
131,115,4
209,65,4
179,20,4
143,99,2
131,32,4
43,19,4
143,176,4
17,168,4
182,85,4
39,45,2
179,10,4
52,115,4
164,101,4
139,110,2
193,2,4
24,184,2
125,155,2
41,115,4
135,106,4
131,30,2
166,119,4
90,23,2
113,199,4
199,47,4
202,128,2
154,164,4
4,98,4
123,173,2
43,30,4
149,191,4
144,202,4
91,173,4
168,68,4
57,82,4
65,16,4
137,118,2
16,27,4
32,53,4
88,78,4
166,114,2
77,147,4
155,11,4
168,73,4
204,121,4
84,144,2
137,20,4
168,191,4
157,9,4
5,129,4
135,130,4
119,125,4
22,151,2
8,96,2
79,81,4
59,120,2
4,63,4
0,16,4
125,184,2
104,121,4
6,186,4
196,33,4
138,15,4
85,45,2
154,85,4
124,82,4
114,92,4
30,94,4
62,62,4
192,58,4
31,12,4
26,197,4
53,23,2
69,49,4
164,155,4
37,52,4
106,49,4
102,149,4
135,78,4
37,68,4
112,131,4
177,77,4
108,169,4
177,73,4
208,165,4
185,0,4
184,188,4
44,13,4
132,36,2
138,158,4
42,71,4
101,26,4
185,135,4
163,69,4
158,39,4
102,22,4
79,80,4
58,197,2
165,203,4
5,101,2
166,134,4
203,157,4
176,180,4
99,130,2
92,111,4
62,104,4
51,107,4
69,55,2
164,66,4
146,169,4
43,139,2
139,170,2
94,107,4
50,46,2
31,166,2
34,175,4
150,87,4
16,138,4
146,188,4
157,6,4
132,73,4
167,172,2
174,23,4
44,94,4
132,19,2
167,81,4
42,85,4
22,48,4
1,1,4
7,3,4
15,3,4
147,70,4
73,190,4
62,33,4
172,11,4
148,78,4
149,83,4
203,187,4
1,58,4
12,125,4
44,125,4
28,110,2
208,39,4
162,35,4
55,50,4
177,50,4
85,196,4
154,38,2
103,164,4
182,47,4
121,89,4
46,46,4
75,77,2
205,60,4
141,41,4
127,169,2
35,22,4
163,11,4
146,54,4
14,161,4
209,80,4
142,117,2
88,11,4
61,161,2
178,169,4
11,126,4
183,88,4
139,108,4
26,106,2
98,74,4
139,180,4
145,173,4
126,162,4
33,81,4
64,174,2
71,63,2
61,172,4
81,94,4
24,14,4
152,64,4
59,47,4
109,77,4
26,132,4
82,176,4
24,72,4
201,19,4
62,192,2
160,144,2
142,104,4
62,12,4
172,200,4
23,42,4
16,23,4
108,35,4
174,159,4
133,112,4
135,150,2
170,117,4
109,130,4
142,47,4
137,11,4
62,121,2
175,150,2
3,78,4
156,71,4
205,183,4
125,48,4
135,161,4
66,50,4
123,28,4
75,4,4
11,132,2
100,163,4
95,21,4
33,60,4
114,98,2
83,36,4
186,40,4
190,115,2
62,167,4
53,59,4
107,142,4
29,93,4
66,21,2
22,179,4
158,209,4
34,133,4
0,32,4
162,202,4
40,151,2
49,102,4
156,202,4
66,19,4
147,42,4
111,57,4
82,52,4
47,201,2
202,186,4
92,149,4
146,186,4
84,137,4
191,132,4
170,133,4
164,98,4
161,104,2
30,194,4
148,98,2
20,177,2
4,203,4
90,64,4
205,25,4
84,39,2
21,68,4
108,56,4
43,47,2
100,121,4
162,176,4
10,74,2
55,1,4
128,146,2
45,122,4
74,24,2
40,49,2
78,35,4
71,6,4
167,105,4
19,86,4
113,142,2
162,118,4
160,78,2
41,90,4
27,141,4
29,123,2
31,134,4
84,120,2
98,23,4
153,53,4
192,155,4
67,172,4
117,202,4
178,65,4
197,129,4
168,164,4
83,164,4
128,13,4
72,58,2
10,56,4
165,153,4
164,50,4
198,24,4
66,118,2
146,51,2
157,163,4
102,65,4
117,128,4
182,9,4
186,107,4
179,47,2
199,96,4
146,72,4
101,203,4
7,27,4
22,151,4
46,159,2
160,6,4
2,32,2
106,134,4
27,168,4
28,128,2
26,26,4
155,22,2
30,74,4
80,61,4
187,165,4
27,85,4
88,120,4
56,112,2
130,54,2
201,104,4
169,0,4
94,165,2
158,25,4
153,202,4
19,87,4
124,112,4
27,92,4
167,157,2
85,186,4
21,79,2
